timestamp,full_time,region,work_site,male,age,education,phd,english_level,position,title,programming_language,industry,company_type,number_of_employees,total_experience,salary,salary_change,bonus
30/11/2021 10:29,1,Київ,Віддалено,0,38,Вища,Немає,5,"Analyst (Business, Data, System)",Team Lead,,Fintech,Аутсорсингова,до 50,10.0,4000,800.0,
30/11/2021 10:29,1,Київ,Віддалено,1,41,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,Many of this,Аутстафінгова,понад 1000,10.0,2500,0.0,
30/11/2021 10:30,1,Івано-Франківськ,Віддалено,0,25,Вища,Немає,6,"Analyst (Business, Data, System)",Junior,SQL,Agriculture,Аутсорсингова,понад 1000,2.0,1200,600.0,
30/11/2021 10:30,1,Київ,В офісі,1,28,Вища,Немає,3,Designer,Middle,C++,"AR/VR, GameDev",Аутсорсингова,до 10 спеціалістів,5.0,1800,100.0,
30/11/2021 10:31,1,Київ,"Частково віддалено, частково в офісі",0,36,Вища,Немає,5,HR,Head,,"Cloud Computing, E-commerce, Fintech",Аутсорсингова,понад 1000,10.0,2707,250.0,1100
30/11/2021 10:36,1,Київ,В офісі,0,27,Вища,Немає,5,HR,Team Lead,,Fintech,Аутсорсингова,до 1000,5.0,2100,300.0,200
30/11/2021 10:37,1,Львів,Віддалено,1,31,Дві вищі,Кандидат наук,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"E-commerce, Retail, Real Estate",Аутсорсингова,понад 1000,3.0,1600,350.0,
30/11/2021 10:38,1,Львів,"Частково віддалено, частково в офісі",1,22,Студент,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,C# / .NET,Medtech,Аутсорсингова,понад 1000,3.0,4700,1500.0,100
30/11/2021 10:38,1,Київ,В офісі,0,29,Вища,Немає,5,"Marketing, SEO, Copywriter",Head,,"Hardware, Security",Інша,до 200,7.0,1800,0.0,
30/11/2021 10:39,1,Київ,"Частково віддалено, частково в офісі",0,25,Середня,Немає,5,HR,Head,,High Load Systems,Продуктова,до 50,8.0,2800,500.0,
30/11/2021 10:40,1,Одеса,"Частково віддалено, частково в офісі",0,18,Студент,Немає,5,"Analyst (Business, Data, System)",Junior,,Hardware,Аутсорсингова,до 200,1.0,665,332.0,
30/11/2021 10:40,1,Київ,Віддалено,0,33,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,,Legal,Стартап,до 50,9.0,4300,800.0,
30/11/2021 10:41,1,Київ,Віддалено,1,33,Вища,Немає,6,Security Specialist,,,too many industries,Аутсорсингова,понад 1000,6.0,3000,200.0,
30/11/2021 10:41,1,Київ,"Частково віддалено, частково в офісі",0,29,Середня спеціальна,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,GameDev,Продуктова,понад 1000,5.0,4350,850.0,1500
30/11/2021 10:42,1,Київ,"Частково віддалено, частково в офісі",1,27,Вища,Немає,4,"DevOps, SysAdmin",Middle,,"Big Data, Fintech",Аутстафінгова,до 50,6.0,2000,1600.0,
30/11/2021 10:43,1,Харків,"Частково віддалено, частково в офісі",0,30,Вища,Немає,6,Designer,Senior,,Big Data,Аутстафінгова,до 1000,4.0,2800,400.0,
30/11/2021 10:44,1,Київ,"Частково віддалено, частково в офісі",1,33,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Fintech,Продуктова,до 1000,6.0,1200,400.0,
30/11/2021 10:44,1,Київ,Віддалено,1,29,Вища,Немає,4,"Data Science, Machine Learning, Big Data",Senior,R,"GameDev, Machine Learning",Продуктова,до 10 спеціалістів,5.0,4200,600.0,
30/11/2021 10:46,1,Львів,В офісі,0,19,Студент,Немає,5,HR,Junior,,"Big Data, E-commerce, Hardware",Аутсорсингова,понад 1000,1.0,430,100.0,150
30/11/2021 10:48,1,Львів,Віддалено,0,29,Вища,Немає,6,"Marketing, SEO, Copywriter",Senior,,"E-commerce, Medtech",Стартап,до 50,7.0,4000,1500.0,
30/11/2021 10:49,1,Київ,Віддалено,1,30,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,JavaScript,Telecom,Продуктова,до 50,5.0,3150,1500.0,
30/11/2021 10:49,1,Київ,Віддалено,1,35,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Senior,,Fintech,Аутсорсингова,до 1000,6.0,5700,120.0,
30/11/2021 10:49,1,Київ,В офісі,0,31,Вища,Немає,4,HR,Middle,,"Machine Learning, Telecom",Продуктова,до 200,9.0,2000,1000.0,
30/11/2021 10:53,1,Харків,"Частково віддалено, частково в офісі",0,26,Вища,Немає,4,HR,Senior,,"Blockchain, E-commerce, Medtech",Аутстафінгова,до 200,5.0,2500,800.0,300
30/11/2021 10:53,1,Київ,"Частково віддалено, частково в офісі",1,29,Вища,Немає,6,Designer,Team Lead,,Edtech,Продуктова,до 1000,4.0,3500,500.0,
30/11/2021 10:53,1,Київ,Віддалено,0,30,Вища,Немає,5,HR,Senior,,"Fintech, Machine Learning, Security",Аутсорсингова,до 200,5.0,3000,1000.0,500
30/11/2021 10:55,1,Харків,Віддалено,1,34,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"GameDev, Mobile",Продуктова,до 1000,2.0,1050,400.0,
30/11/2021 10:57,1,Київ,Віддалено,1,23,Вища,Немає,5,"Data Science, Machine Learning, Big Data",Middle,Python,"Data Science, Machine Learning",Аутсорсингова,до 200,2.0,2350,1350.0,
30/11/2021 10:57,1,Харків,Віддалено,0,35,Вища,Немає,6,Technical writer,,,Intellectual property protection,Аутсорсингова,до 200,10.0,2300,0.0,
30/11/2021 10:58,1,Вінниця,,1,35,Вища,Немає,4,"DevOps, SysAdmin",Senior,Python,Betting,Аутсорсингова,до 1000,10.0,4500,1500.0,
30/11/2021 10:58,1,Харків,Віддалено,1,27,Вища,Немає,5,"Data Science, Machine Learning, Big Data",Senior,Scala,"Big Data, Cloud Computing, Manufacturing",Аутстафінгова,до 1000,4.0,5225,500.0,11400
30/11/2021 10:59,1,Львів,"Частково віддалено, частково в офісі",0,27,Вища,Немає,6,"Marketing, SEO, Copywriter",Middle,,"E-commerce, Fintech, Presales",Аутсорсингова,понад 1000,2.0,1080,350.0,
30/11/2021 10:59,1,Київ,"Частково віддалено, частково в офісі",1,27,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,Python,Edtech,Продуктова,до 200,6.0,3300,500.0,
30/11/2021 10:59,1,Харків,Віддалено,1,34,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,E-commerce,Продуктова,до 200,5.0,2100,100.0,80
30/11/2021 11:00,1,Київ,В офісі,1,37,Дві вищі,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Python,Edtech,Продуктова,до 200,4.0,2700,800.0,300
30/11/2021 11:00,1,Київ,Віддалено,0,28,Вища,Немає,4,"Data Science, Machine Learning, Big Data",Senior,Python,"Big Data, Internet of Things",Продуктова,понад 1000,6.0,2700,700.0,
30/11/2021 11:04,1,Одеса,"Частково віддалено, частково в офісі",0,29,Вища,Немає,4,HR,Senior,,Cloud Computing,Стартап,до 50,3.0,3500,2500.0,
30/11/2021 11:05,1,Інше,Віддалено,1,22,Вища,Немає,2,"Analyst (Business, Data, System)",Middle,JavaScript,Cloud Computing,Продуктова,до 1000,3.0,1200,0.0,
30/11/2021 11:05,1,Київ,Віддалено,1,35,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,,Gambling,Продуктова,до 1000,8.0,4900,1400.0,
30/11/2021 11:06,1,Дніпро,В офісі,1,33,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,,E-commerce,Продуктова,до 1000,8.0,2900,400.0,1500
30/11/2021 11:06,1,Дніпро,Віддалено,1,41,Середня,Немає,5,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",,Python,"Edtech, High Load Systems, Media",Стартап,до 10 спеціалістів,10.0,8000,0.0,
30/11/2021 11:09,1,Київ,"Частково віддалено, частково в офісі",1,33,Вища,Немає,5,"DevOps, SysAdmin",Middle,Go,High Load Systems,Продуктова,понад 1000,3.0,4200,2000.0,3000
30/11/2021 11:10,1,Львів,Віддалено,1,28,Середня,Немає,3,"DevOps, SysAdmin",Intern/Trainee,,"Blockchain, Fintech",Аутсорсингова,понад 1000,6.0,500,-200.0,
30/11/2021 11:10,1,Київ,Віддалено,1,34,Вища,Немає,6,Designer,Team Lead,,"Cloud Computing, High Load Systems",Стартап,Лише я,10.0,7500,2500.0,
30/11/2021 11:11,1,Київ,В офісі,1,23,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Python,Edtech,Продуктова,до 200,2.0,1375,800.0,
30/11/2021 11:11,1,Харків,Віддалено,0,29,Вища,Немає,6,Support,,,"hosting, domain registrations",Продуктова,понад 1000,7.0,2300,0.0,
30/11/2021 11:11,1,Харків,В офісі,0,22,Вища,Немає,3,HR,Junior,,Edtech,Інша,до 200,2.0,700,200.0,100
30/11/2021 11:13,1,Львів,"Частково віддалено, частково в офісі",0,23,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,C# / .NET,Cloud Computing,Аутсорсингова,понад 1000,4.0,2500,1000.0,
30/11/2021 11:13,1,Львів,"Частково віддалено, частково в офісі",0,26,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,Hardware,Продуктова,понад 1000,1.0,5000,1200.0,
30/11/2021 11:14,1,Івано-Франківськ,В офісі,0,31,Дві вищі,Немає,5,HR,Middle,,software,Інша,до 10 спеціалістів,8.0,800,400.0,100
30/11/2021 11:14,1,Харків,Віддалено,0,23,Вища,Немає,6,"Marketing, SEO, Copywriter",Middle,,Blockchain,Аутсорсингова,до 50,3.0,1700,200.0,
30/11/2021 11:15,1,Львів,Віддалено,0,31,Вища,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Python,E-commerce,Продуктова,до 50,3.0,1800,600.0,
30/11/2021 11:16,1,Дніпро,Віддалено,1,29,Середня,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,,Automotive,Аутсорсингова,понад 1000,7.0,2850,1000.0,
30/11/2021 11:16,1,Київ,Віддалено,1,28,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Tech Lead,TypeScript,"Adtech, Mobile",Аутстафінгова,до 200,6.0,3750,400.0,
30/11/2021 11:16,1,Львів,"Частково віддалено, частково в офісі",1,22,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,Media,Аутсорсингова,понад 1000,2.0,1800,1000.0,
30/11/2021 11:16,1,Дніпро,"Частково віддалено, частково в офісі",1,33,Вища,Немає,2,Support,,,E-commerce,Продуктова,до 1000,10.0,1300,180.0,500
30/11/2021 11:17,1,Кривий Ріг,Віддалено,1,34,Вища,Немає,2,DBA,,,Hardware,Аутсорсингова,до 200,2.0,1500,0.0,
30/11/2021 11:19,1,Київ,"Частково віддалено, частково в офісі",1,25,Вища,Немає,5,"Analyst (Business, Data, System)",Senior,Python,Security,Продуктова,до 1000,5.0,2600,600.0,
30/11/2021 11:20,1,Київ,"Частково віддалено, частково в офісі",1,24,Вища,Немає,4,Security Specialist,,,Fintech,Продуктова,до 1000,3.0,1200,0.0,
30/11/2021 11:21,1,Київ,В офісі,1,33,Вища,Немає,4,Sales Manager,,,Fintech,Інша,до 200,10.0,1100,100.0,2500
30/11/2021 11:21,1,Запоріжжя,Віддалено,1,30,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Senior,,"Edtech, Legal, Travel",Аутстафінгова,до 50,7.0,2000,0.0,
30/11/2021 11:21,1,Харків,"Частково віддалено, частково в офісі",0,25,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,JavaScript,Fintech,Аутстафінгова,понад 1000,4.0,1600,400.0,
30/11/2021 11:22,1,Харків,Віддалено,0,28,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,C# / .NET,ERP,Стартап,до 10 спеціалістів,3.0,4000,2500.0,
30/11/2021 11:23,1,Київ,Віддалено,1,32,Вища,Немає,5,Technical writer,,,"E-commerce, Medtech",Аутстафінгова,до 50,3.0,2800,1000.0,
30/11/2021 11:23,1,Київ,"Частково віддалено, частково в офісі",1,34,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,JavaScript,"E-commerce, Retail",Аутстафінгова,понад 1000,4.0,3500,1200.0,
30/11/2021 11:23,1,Київ,В офісі,0,27,Вища,Немає,4,"Marketing, SEO, Copywriter",Middle,,"E-commerce, health tech",Продуктова,до 200,6.0,2300,600.0,
30/11/2021 11:24,1,Київ,Віддалено,1,28,Дві вищі,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Swift,"Mobile, Travel",Аутсорсингова,понад 1000,3.0,4850,1000.0,
30/11/2021 11:25,1,Дніпро,Віддалено,0,29,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Retail,Аутсорсингова,до 200,3.0,1850,1000.0,
30/11/2021 11:25,1,Київ,"Частково віддалено, частково в офісі",1,28,Дві вищі,Немає,6,"Analyst (Business, Data, System)",Senior,,"Agriculture, Legal",Аутсорсингова,понад 1000,6.0,4300,500.0,4000
30/11/2021 11:26,1,Харків,"Частково віддалено, частково в офісі",1,31,Вища,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,Python,"Internet of Things, Medtech, Mobile",Аутсорсингова,до 1000,7.0,2800,400.0,
30/11/2021 11:26,1,Київ,Віддалено,0,23,Середня спеціальна,Немає,4,Designer,Middle,,"Big Data, Data Science, E-commerce",Стартап,до 200,4.0,1700,150.0,
30/11/2021 11:26,1,Київ,"Частково віддалено, частково в офісі",1,31,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Senior,,"Big Data, High Load Systems, Internet of Things",Продуктова,до 50,7.0,4500,1800.0,
30/11/2021 11:27,1,Київ,"Частково віддалено, частково в офісі",0,24,Вища,Немає,5,Designer,Middle,,"Media, Telecom",Продуктова,до 1000,3.0,1000,250.0,
30/11/2021 11:28,1,Одеса,"Частково віддалено, частково в офісі",0,26,Вища,Немає,5,HR,Middle,,"Edtech, Medtech",Аутстафінгова,до 1000,4.0,1300,400.0,200
