full_time,programming_language,total_experience,position,salary,region,english_level,title,male,company_type,year
1,Python,4.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",400.0,Дніпро,2,Intern/Trainee,1,Аутсорсингова,2020
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",400.0,Житомир,4,Intern/Trainee,1,Продуктова,2020
1,Elixir,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6100.0,Київ,4,Senior,1,Продуктова,2020
1,,6.0,"Data Science, Machine Learning, Big Data",5100.0,Київ,5,Team Lead,1,Продуктова,2020
1,JavaScript,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1200.0,Київ,4,Junior,0,Аутстафінгова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6100.0,Київ,5,Architect,1,Аутсорсингова,2020
1,JavaScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6100.0,Київ,5,Tech Lead,1,Аутсорсингова,2020
1,,5.0,"DevOps, SysAdmin",6000.0,Київ,5,Senior,1,Аутсорсингова,2020
1,Java,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6100.0,Львів,5,Team Lead,1,Продуктова,2020
1,,5.0,"DevOps, SysAdmin",5000.0,Київ,5,Team Lead,1,Продуктова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6080.0,Київ,6,Architect,1,Аутстафінгова,2020
1,Ruby,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Продуктова,2020
1,,7.0,"Analyst (Business, Data, System)",5000.0,Київ,5,Senior,1,Аутстафінгова,2020
1,Java,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Продуктова,2020
1,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1200.0,Львів,5,Junior,0,Продуктова,2020
1,Erlang,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Вінниця,5,Senior,1,Продуктова,2020
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",400.0,Львів,4,Intern/Trainee,1,Аутстафінгова,2020
1,,10.0,"DevOps, SysAdmin",1750.0,Київ,2,Team Lead,1,Продуктова,2020
1,Java,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Продуктова,2020
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,3,Senior,1,Інша,2020
1,TypeScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,4,Senior,1,Стартап,2020
1,C#,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1200.0,Не Україна,4,Junior,1,Аутстафінгова,2020
1,,4.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",6000.0,Київ,6,Team Lead,1,Продуктова,2020
1,,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1200.0,Київ,4,Junior,0,Продуктова,2020
1,,0.25,"DevOps, SysAdmin",815.0,Київ,5,Junior,1,Аутсорсингова,2020
1,Java,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,0,Аутстафінгова,2020
1,Java,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Аутстафінгова,2020
1,,3.0,"DevOps, SysAdmin",2500.0,Львів,4,Middle,1,Аутсорсингова,2020
1,JavaScript,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Продуктова,2020
1,Kotlin,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,5,Senior,1,Продуктова,2020
1,Python,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Продуктова,2020
1,,1.0,"DevOps, SysAdmin",1300.0,Київ,4,Senior,1,Продуктова,2020
1,,5.0,"Data Science, Machine Learning, Big Data",5000.0,Київ,6,Senior,1,Продуктова,2020
1,,5.0,"Data Science, Machine Learning, Big Data",5000.0,Київ,6,Senior,1,Аутсорсингова,2020
1,C,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,4,Senior,1,Аутсорсингова,2020
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Дніпро,6,Senior,1,Аутсорсингова,2020
1,,10.0,Designer,5000.0,Одеса,4,Senior,1,Продуктова,2020
1,JavaScript,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",400.0,Київ,6,Intern/Trainee,0,Продуктова,2020
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",400.0,Київ,4,Intern/Trainee,0,Інша,2020
1,,8.0,"Data Science, Machine Learning, Big Data",4800.0,Київ,5,Senior,1,Продуктова,2020
1,Java,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Одеса,4,Senior,1,Стартап,2020
0,JavaScript,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",400.0,Харків,4,Intern/Trainee,0,Аутсорсингова,2020
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",370.0,Чернігів,4,Intern/Trainee,1,Аутсорсингова,2020
1,TypeScript,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Аутстафінгова,2020
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",6000.0,Київ,6,Senior,0,Аутсорсингова,2020
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",356.0,Харків,4,Intern/Trainee,1,Аутсорсингова,2020
1,,5.0,Sales Manager,1300.0,Харків,5,Middle,1,Аутсорсингова,2020
1,Python,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,6,Senior,1,Продуктова,2020
1,JavaScript,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Продуктова,2020
1,Python,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",350.0,Вінниця,3,Intern/Trainee,1,Продуктова,2020
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",350.0,Львів,4,Intern/Trainee,1,Аутсорсингова,2020
1,Go,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,5,Senior,1,Стартап,2020
1,,10.0,"Marketing, SEO, Copywriter",4500.0,Київ,6,Head,0,Продуктова,2020
1,,4.0,Support,3285.0,Київ,6,Middle,1,Продуктова,2020
1,Python,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",350.0,Дніпро,3,Intern/Trainee,0,Аутсорсингова,2020
1,Go,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Не Україна,5,Senior,1,Продуктова,2020
1,JavaScript,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Аутстафінгова,2020
1,Scala,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,4,Senior,1,Продуктова,2020
1,Scala,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Senior,1,Продуктова,2020
1,,3.0,"Data Science, Machine Learning, Big Data",4750.0,Харків,5,Senior,1,Аутстафінгова,2020
1,Go,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,4,Senior,1,Продуктова,2020
1,Java,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1200.0,Київ,3,Junior,0,Продуктова,2020
1,,3.0,Sales Manager,850.0,Київ,5,Middle,0,Аутсорсингова,2020
1,JavaScript,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,5,Senior,1,Стартап,2020
1,,10.0,HR,4000.0,Київ,5,Head,0,Продуктова,2020
1,,4.0,"Marketing, SEO, Copywriter",1400.0,Львів,5,Middle,1,Аутсорсингова,2020
1,Python,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Дніпро,6,Architect,1,Аутсорсингова,2020
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",6000.0,Одеса,6,Senior,1,Продуктова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,4,Architect,1,Продуктова,2020
1,Python,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Architect,1,Продуктова,2020
1,,5.0,"Marketing, SEO, Copywriter",3200.0,Київ,5,Senior,1,Продуктова,2020
1,Elixir,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Architect,1,Інша,2020
1,,9.0,HR,3750.0,Київ,5,Head,1,Продуктова,2020
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",6000.0,Київ,5,Senior,1,Аутсорсингова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Architect,1,Продуктова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Львів,6,Architect,1,Аутсорсингова,2020
1,Java,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,6,Architect,1,Аутсорсингова,2020
1,Інше,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,5,Architect,1,Аутстафінгова,2020
1,JavaScript,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Львів,5,Architect,1,Аутсорсингова,2020
1,TypeScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Запоріжжя,5,Architect,1,Продуктова,2020
1,C#/.NET,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,6,Architect,1,Аутстафінгова,2020
1,Swift,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,3,Tech Lead,1,Аутстафінгова,2020
1,TypeScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Tech Lead,1,Аутстафінгова,2020
1,Інше,0.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",350.0,Дніпро,4,Intern/Trainee,1,Аутсорсингова,2020
0,,8.0,"Data Science, Machine Learning, Big Data",4700.0,Дніпро,6,Team Lead,1,Продуктова,2020
1,JavaScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Tech Lead,1,Аутстафінгова,2020
1,Rust,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Tech Lead,1,Аутстафінгова,2020
1,Java,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Продуктова,2020
1,,0.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",350.0,Львів,4,Intern/Trainee,1,Аутсорсингова,2020
0,,5.0,Designer,4800.0,Київ,4,Middle,0,Інша,2020
1,Java,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Продуктова,2020
1,JavaScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,6,Team Lead,1,Аутстафінгова,2020
1,C#/.NET,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,6,Team Lead,1,Аутстафінгова,2020
1,,10.0,Designer,4600.0,Київ,5,Senior,1,Продуктова,2020
1,JavaScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,6,Team Lead,1,Аутстафінгова,2020
1,,2.0,"Marketing, SEO, Copywriter",846.0,Київ,6,Middle,0,Продуктова,2020
1,TypeScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Стартап,2020
1,Python,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,4,Team Lead,1,Продуктова,2020
1,,6.0,"Analyst (Business, Data, System)",4500.0,Львів,6,Senior,1,Аутсорсингова,2020
1,PHP,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Продуктова,2020
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",350.0,Харків,4,Intern/Trainee,1,Аутсорсингова,2020
1,,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1200.0,Київ,3,Junior,1,Продуктова,2020
1,C#,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",350.0,Харків,4,Intern/Trainee,1,Аутсорсингова,2020
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,3,Team Lead,1,Продуктова,2020
1,,10.0,"DevOps, SysAdmin",6000.0,Київ,6,Senior,1,Продуктова,2020
1,TypeScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Аутстафінгова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Аутсорсингова,2020
1,C#/.NET,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Аутстафінгова,2020
1,Swift,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Продуктова,2020
1,Python,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Житомир,4,Team Lead,1,Аутсорсингова,2020
1,Go,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,4,Team Lead,1,Аутсорсингова,2020
1,,4.0,"Marketing, SEO, Copywriter",900.0,Львів,6,Middle,1,Аутсорсингова,2020
1,,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1200.0,Київ,6,Junior,0,Аутсорсингова,2020
1,,10.0,HR,3700.0,Київ,6,Head,0,Продуктова,2020
1,Swift,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Львів,5,Team Lead,1,Аутстафінгова,2020
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",6000.0,Одеса,6,Team Lead,1,Продуктова,2020
1,Swift,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Львів,5,Team Lead,1,Аутстафінгова,2020
1,,2.0,"DevOps, SysAdmin",2000.0,Дніпро,5,Middle,1,Аутстафінгова,2020
1,Swift,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Team Lead,1,Аутстафінгова,2020
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",6000.0,Харків,4,Senior,1,Аутсорсингова,2020
1,JavaScript,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Харків,4,Team Lead,0,Продуктова,2020
0,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Житомир,4,Team Lead,1,Продуктова,2020
1,,6.0,"Analyst (Business, Data, System)",4500.0,Київ,6,Senior,1,Аутстафінгова,2020
1,,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1150.0,Львів,4,Junior,0,Аутсорсингова,2020
1,C++,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Київ,5,Middle,1,Продуктова,2020
1,Java,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1100.0,Одеса,4,Junior,0,Продуктова,2020
1,TypeScript,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5985.0,Київ,5,Senior,1,Аутстафінгова,2020
1,,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1100.0,Івано-Франківськ,5,Junior,1,Аутсорсингова,2020
1,,5.0,"Marketing, SEO, Copywriter",1800.0,Львів,6,Senior,0,Аутстафінгова,2020
1,Java,0.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1100.0,Львів,4,Junior,1,Аутстафінгова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5950.0,Київ,5,Architect,1,Аутстафінгова,2020
1,JavaScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5900.0,Київ,5,Tech Lead,1,Аутстафінгова,2020
1,Java,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5900.0,Львів,5,Tech Lead,1,Продуктова,2020
1,Java,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5900.0,Львів,5,Tech Lead,1,Аутстафінгова,2020
1,Elixir,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5800.0,Київ,5,Senior,1,Аутстафінгова,2020
1,,10.0,HR,3600.0,Львів,4,Head,1,Аутсорсингова,2020
1,PHP,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5800.0,Львів,4,Tech Lead,1,Аутсорсингова,2020
1,Kotlin,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5800.0,Київ,5,Architect,1,Продуктова,2020
1,Go,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5800.0,Одеса,2,Architect,1,Продуктова,2020
1,PHP,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5800.0,Дніпро,3,Architect,1,Продуктова,2020
1,TypeScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5800.0,Київ,5,Tech Lead,1,Продуктова,2020
